Symbol,Name,sectorKey,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date
AMRK,A MARK PRECIOUS METALS INC,Consumer Discretionary,Equity,"11,467,061.34",0.02,"11,467,061.34","458,866.00",24.99,United States,NASDAQ,USD,1,--
EU,ENCORE ENERGY CORP,Energy,Equity,"11,460,783.93",0.02,"11,460,783.93","4,459,449.00",2.57,United States,NASDAQ,USD,1,--
SD,SANDRIDGE ENERGY INC,Energy,Equity,"11,411,160.81",0.02,"11,411,160.81","890,801.00",12.81,United States,New York Stock Exchange Inc.,USD,1,--
ABSI,ABSCI CORP,Health Care,Equity,"11,375,647.36",0.02,"11,375,647.36","3,168,704.00",3.59,United States,NASDAQ,USD,1,--
NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,Equity,"11,361,795.90",0.02,"11,361,795.90","387,114.00",29.35,United States,New York Stock Exchange Inc.,USD,1,--
FLGT,FULGENT GENETICS INC,Health Care,Equity,"11,294,236.71",0.02,"11,294,236.71","506,241.00",22.31,United States,NASDAQ,USD,1,--
HCKT,HACKETT GROUP INC,Information Technology,Equity,"11,282,984.86",0.02,"11,282,984.86","601,118.00",18.77,United States,NASDAQ,USD,1,--
CRVS,CORVUS PHARMACEUTICALS INC,Health Care,Equity,"11,276,095.92",0.02,"11,276,095.92","1,441,956.00",7.82,United States,NASDAQ,USD,1,--
ANGI,ANGI INC CLASS A,Communication,Equity,"11,258,257.95",0.02,"11,258,257.95","991,917.00",11.35,United States,NASDAQ,USD,1,--
BHB,BAR HARBOR BANKSHARES,Financials,Equity,"11,243,575.42",0.02,"11,243,575.42","390,131.00",28.82,United States,Nyse Mkt Llc,USD,1,--
ATXS,ASTRIA THERAPEUTICS INC,Health Care,Equity,"11,213,749.36",0.02,"11,213,749.36","902,152.00",12.43,United States,NASDAQ,USD,1,--
FRGE,FORGE GLOBAL HOLDINGS INC,Financials,Equity,"11,192,413.83",0.02,"11,192,413.83","253,969.00",44.07,United States,New York Stock Exchange Inc.,USD,1,--
SVRA,SAVARA INC,Health Care,Equity,"11,143,204.00",0.02,"11,143,204.00","2,799,800.00",3.98,United States,NASDAQ,USD,1,--
FFIC,FLUSHING FINANCIAL CORP,Financials,Equity,"11,145,690.70",0.02,"11,145,690.70","760,798.00",14.65,United States,NASDAQ,USD,1,--
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,Equity,"11,117,059.50",0.02,"11,117,059.50","38,803.00",286.5,United States,NASDAQ,USD,1,--
KOPN,KOPIN CORP,Information Technology,Equity,"11,112,049.52",0.02,"11,112,049.52","3,885,332.00",2.86,United States,NASDAQ,USD,1,--
ACNB,ACNB CORP,Financials,Equity,"11,113,806.10",0.02,"11,113,806.10","237,983.00",46.7,United States,NASDAQ,USD,1,--
EGBN,EAGLE BANCORP INC,Financials,Equity,"11,103,103.60",0.02,"11,103,103.60","681,172.00",16.3,United States,NASDAQ,USD,1,--
VIR,VIR BIOTECHNOLOGY INC,Health Care,Equity,"11,107,005.44",0.02,"11,107,005.44","2,169,337.00",5.12,United States,NASDAQ,USD,1,--
GRND,GRINDR INC,Communication,Equity,"11,082,155.76",0.02,"11,082,155.76","815,464.00",13.59,United States,New York Stock Exchange Inc.,USD,1,--
KREF,KKR REAL ESTATE FINANCE INC TRUST,Financials,Equity,"11,048,611.53",0.02,"11,048,611.53","1,418,307.00",7.79,United States,New York Stock Exchange Inc.,USD,1,--
LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,Consumer Discretionary,Equity,"11,041,333.45",0.02,"11,041,333.45","919,345.00",12.01,United States,NASDAQ,USD,1,--
ANGO,ANGIODYNAMICS INC,Health Care,Equity,"11,028,604.65",0.02,"11,028,604.65","940,205.00",11.73,United States,NASDAQ,USD,1,--
LXU,LSB INDUSTRIES INC,Materials,Equity,"11,032,407.76",0.02,"11,032,407.76","1,319,666.00",8.36,United States,New York Stock Exchange Inc.,USD,1,--
AVBP,ARRIVENT BIOPHARMA INC,Health Care,Equity,"10,930,648.20",0.02,"10,930,648.20","594,380.00",18.39,United States,NASDAQ,USD,1,--
SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,Equity,"10,924,670.25",0.02,"10,924,670.25","2,619,825.00",4.17,United States,NASDAQ,USD,1,--
RAPP,RAPPORT THERAPEUTICS INC,Health Care,Equity,"10,906,676.64",0.02,"10,906,676.64","430,074.00",25.36,United States,NASDAQ,USD,1,--
TIPT,TIPTREE INC,Financials,Equity,"10,865,887.92",0.02,"10,865,887.92","594,414.00",18.28,United States,NASDAQ,USD,1,--
HZO,MARINEMAX INC,Consumer Discretionary,Equity,"10,832,540.53",0.02,"10,832,540.53","463,127.00",23.39,United States,New York Stock Exchange Inc.,USD,1,--
GOSS,GOSSAMER BIO INC,Health Care,Equity,"10,810,478.91",0.02,"10,810,478.91","4,679,861.00",2.31,United States,NASDAQ,USD,1,--
CMCO,COLUMBUS MCKINNON CORP,Industrials,Equity,"10,681,484.95",0.02,"10,681,484.95","682,523.00",15.65,United States,NASDAQ,USD,1,--
OSPN,ONESPAN INC,Information Technology,Equity,"10,672,377.00",0.02,"10,672,377.00","874,785.00",12.2,United States,NASDAQ,USD,1,--
RUSHB,RUSH ENTERPRISES INC CLASS B,Industrials,Equity,"10,660,496.00",0.02,"10,660,496.00","216,325.00",49.28,United States,NASDAQ,USD,1,--
ASC,ARDMORE SHIPPING CORP,Energy,Equity,"10,665,624.26",0.02,"10,665,624.26","827,434.00",12.89,Bermuda,New York Stock Exchange Inc.,USD,1,--
FWRD,FORWARD AIR CORP,Industrials,Equity,"10,653,984.00",0.02,"10,653,984.00","509,760.00",20.9,United States,NASDAQ,USD,1,--
DNA,GINKGO BIOWORKS HOLDINGS INC CLASS,Health Care,Equity,"10,648,758.40",0.02,"10,648,758.40","942,368.00",11.3,United States,New York Stock Exchange Inc.,USD,1,--
HELE,HELEN OF TROY LTD,Consumer Discretionary,Equity,"10,641,110.56",0.02,"10,641,110.56","553,936.00",19.21,United States,NASDAQ,USD,1,--
CMCL,CALEDONIA MINING PLC,Materials,Equity,"10,615,211.00",0.02,"10,615,211.00","400,574.00",26.5,Canada,Nyse Mkt Llc,USD,1,--
SLDE,SLIDE INSURANCE HOLDINGS INC,Financials,Equity,"10,611,171.96",0.02,"10,611,171.96","638,458.00",16.62,United States,NASDAQ,USD,1,--
FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,Equity,"10,550,641.92",0.02,"10,550,641.92","966,176.00",10.92,United States,NASDAQ,USD,1,--
EVGO,EVGO INC CLASS A,Consumer Discretionary,Equity,"10,543,129.50",0.02,"10,543,129.50","3,087,300.00",3.42,United States,NASDAQ,USD,1,--
BFLY,BUTTERFLY NETWORK INC CLASS A,Health Care,Equity,"10,480,875.75",0.02,"10,480,875.75","4,658,167.00",2.25,United States,New York Stock Exchange Inc.,USD,1,--
GMRE,GLOBAL MEDICAL REIT INC,Real Estate,Equity,"10,461,534.96",0.02,"10,461,534.96","323,286.00",32.36,United States,New York Stock Exchange Inc.,USD,1,--
CLMB,CLIMB GLOBAL SOLUTIONS INC,Information Technology,Equity,"10,462,164.89",0.02,"10,462,164.89","95,449.00",109.61,United States,NASDAQ,USD,1,--
MAX,MEDIAALPHA INC CLASS A,Communication,Equity,"10,420,077.43",0.02,"10,420,077.43","819,833.00",12.71,United States,New York Stock Exchange Inc.,USD,1,--
YORW,YORK WATER,Utilities,Equity,"10,362,226.05",0.02,"10,362,226.05","319,329.00",32.45,United States,NASDAQ,USD,1,--
AIP,ARTERIS INC,Information Technology,Equity,"10,328,225.15",0.02,"10,328,225.15","693,635.00",14.89,United States,NASDAQ,USD,1,--
FPI,FARMLAND PARTNERS INC,Real Estate,Equity,"10,310,297.20",0.02,"10,310,297.20","1,059,640.00",9.73,United States,New York Stock Exchange Inc.,USD,1,--
OMER,OMEROS CORP,Health Care,Equity,"10,295,936.56",0.02,"10,295,936.56","1,564,732.00",6.58,United States,NASDAQ,USD,1,--
FSUN,FIRSTSUN CAPITAL BANCORP,Financials,Equity,"10,290,623.00",0.02,"10,290,623.00","307,550.00",33.46,United States,NASDAQ,USD,1,--
PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,Equity,"10,262,178.60",0.02,"10,262,178.60","223,285.00",45.96,United States,NASDAQ,USD,1,--
EOLS,EVOLUS INC,Health Care,Equity,"10,253,370.28",0.02,"10,253,370.28","1,428,046.00",7.18,United States,NASDAQ,USD,1,--
SION,SIONNA THERAPEUTICS INC,Health Care,Equity,"10,240,192.00",0.02,"10,240,192.00","297,680.00",34.4,United States,NASDAQ,USD,1,--
NUTX,NUTEX HEALTH INC,Health Care,Equity,"10,227,377.40",0.02,"10,227,377.40","84,010.00",121.74,United States,NASDAQ,USD,1,--
FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,Equity,"10,229,114.00",0.02,"10,229,114.00","199,010.00",51.4,United States,NASDAQ,USD,1,--
AVAH,AVEANNA HEALTHCARE HOLDINGS INC,Health Care,Equity,"10,209,445.34",0.02,"10,209,445.34","1,183,018.00",8.63,United States,NASDAQ,USD,1,--
MITK,MITEK SYSTEMS INC,Information Technology,Equity,"10,145,588.31",0.01,"10,145,588.31","1,099,197.00",9.23,United States,NASDAQ,USD,1,--
TE,T1 ENERGY INC,Industrials,Equity,"10,138,510.40",0.01,"10,138,510.40","2,755,030.00",3.68,United States,New York Stock Exchange Inc.,USD,1,--
PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,Equity,"10,143,885.96",0.01,"10,143,885.96","398,268.00",25.47,United States,NASDAQ,USD,1,--
BSRR,SIERRA BANCORP,Financials,Equity,"10,121,408.36",0.01,"10,121,408.36","342,634.00",29.54,United States,NASDAQ,USD,1,--
MLR,MILLER INDUSTRIES INC,Industrials,Equity,"10,111,935.47",0.01,"10,111,935.47","262,171.00",38.57,United States,New York Stock Exchange Inc.,USD,1,--
IMXI,INTERNATIONAL MONEY EXPRESS INC,Financials,Equity,"10,103,306.05",0.01,"10,103,306.05","673,105.00",15.01,United States,NASDAQ,USD,1,--
BCAL,CALIFORNIA BANCORP,Financials,Equity,"10,091,415.80",0.01,"10,091,415.80","534,220.00",18.89,United States,NASDAQ,USD,1,--
HY,HYSTER YALE INC CLASS A,Industrials,Equity,"10,047,322.71",0.01,"10,047,322.71","290,469.00",34.59,United States,New York Stock Exchange Inc.,USD,1,--
CARE,CARTER BANKSHARES INC,Financials,Equity,"10,033,611.84",0.01,"10,033,611.84","582,672.00",17.22,United States,NASDAQ,USD,1,--
CIVB,CIVISTA BANCSHARES INC,Financials,Equity,"9,982,124.10",0.01,"9,982,124.10","456,430.00",21.87,United States,NASDAQ,USD,1,--
BKV,BKV CORP,Energy,Equity,"9,954,733.24",0.01,"9,954,733.24","402,049.00",24.76,United States,New York Stock Exchange Inc.,USD,1,--
CLBK,COLUMBIA FINANCIAL INC,Financials,Equity,"9,948,294.72",0.01,"9,948,294.72","657,956.00",15.12,United States,NASDAQ,USD,1,--
NB,NIOCORP DEVELOPMENTS LTD,Materials,Equity,"9,915,646.20",0.01,"9,915,646.20","1,680,618.00",5.9,United States,NASDAQ,USD,1,--
GTN,GRAY MEDIA INC,Communication,Equity,"9,902,581.00",0.01,"9,902,581.00","2,152,735.00",4.6,United States,New York Stock Exchange Inc.,USD,1,--
CCRN,CROSS COUNTRY HEALTHCARE INC,Health Care,Equity,"9,889,509.92",0.01,"9,889,509.92","758,398.00",13.04,United States,NASDAQ,USD,1,--
IBTA,IBOTTA INC CLASS A,Communication,Equity,"9,881,890.40",0.01,"9,881,890.40","340,520.00",29.02,United States,New York Stock Exchange Inc.,USD,1,--
IBEX,IBEX LTD,Industrials,Equity,"9,882,866.34",0.01,"9,882,866.34","268,119.00",36.86,United States,NASDAQ,USD,1,--
PRTA,PROTHENA PLC,Health Care,Equity,"9,884,347.20",0.01,"9,884,347.20","980,590.00",10.08,United States,NASDAQ,USD,1,--
NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,Consumer Staples,Equity,"9,850,892.50",0.01,"9,850,892.50","314,725.00",31.3,United States,New York Stock Exchange Inc.,USD,1,--
DOMO,DOMO INC CLASS B,Information Technology,Equity,"9,833,703.36",0.01,"9,833,703.36","787,957.00",12.48,United States,NASDAQ,USD,1,--
CHCT,COMMUNITY HEALTHCARE TRUST INC,Real Estate,Equity,"9,825,333.48",0.01,"9,825,333.48","665,673.00",14.76,United States,New York Stock Exchange Inc.,USD,1,--
KALV,KALVISTA PHARMACEUTICALS INC,Health Care,Equity,"9,831,034.62",0.01,"9,831,034.62","902,758.00",10.89,United States,NASDAQ,USD,1,--
CYRX,CRYOPORT INC,Health Care,Equity,"9,822,902.60",0.01,"9,822,902.60","1,179,220.00",8.33,United States,NASDAQ,USD,1,--
COFS,CHOICEONE FINANCIAL SERVICES INC,Financials,Equity,"9,811,881.84",0.01,"9,811,881.84","333,624.00",29.41,United States,NASDAQ,USD,1,--
SEPN,SEPTERNA INC,Health Care,Equity,"9,786,659.60",0.01,"9,786,659.60","520,567.00",18.8,United States,NASDAQ,USD,1,--
CODI,COMPASS DIVERSIFIED,Financials,Equity,"9,767,202.20",0.01,"9,767,202.20","1,655,458.00",5.9,United States,New York Stock Exchange Inc.,USD,1,--
EBF,ENNIS INC,Industrials,Equity,"9,755,339.44",0.01,"9,755,339.44","575,876.00",16.94,United States,New York Stock Exchange Inc.,USD,1,--
EGY,VAALCO ENERGY INC,Energy,Equity,"9,741,267.03",0.01,"9,741,267.03","2,556,763.00",3.81,United States,New York Stock Exchange Inc.,USD,1,--
CMPX,COMPASS THERAPEUTICS,Health Care,Equity,"9,732,564.00",0.01,"9,732,564.00","2,433,141.00",4,United States,NASDAQ,USD,1,--
BAND,BANDWIDTH INC CLASS A,Communication,Equity,"9,688,486.42",0.01,"9,688,486.42","679,417.00",14.26,United States,NASDAQ,USD,1,--
AEBI,AEBI SCHMIDT HOLDING AG,Industrials,Equity,"9,651,255.90",0.01,"9,651,255.90","876,590.00",11.01,United States,NASDAQ,USD,1,--
ITIC,INVESTORS TITLE,Financials,Equity,"9,651,453.70",0.01,"9,651,453.70","35,155.00",274.54,United States,NASDAQ,USD,1,--
AEVA,AEVA TECHNOLOGIES INC,Information Technology,Equity,"9,637,414.38",0.01,"9,637,414.38","744,777.00",12.94,United States,NASDAQ,USD,1,--
VPG,VISHAY PRECISION GROUP INC,Information Technology,Equity,"9,594,052.93",0.01,"9,594,052.93","289,763.00",33.11,United States,New York Stock Exchange Inc.,USD,1,--
REAX,REAL BROKERAGE INC,Real Estate,Equity,"9,544,907.13",0.01,"9,544,907.13","2,629,451.00",3.63,Canada,NASDAQ,USD,1,--
BMRC,BANK OF MARIN BANCORP,Financials,Equity,"9,532,569.60",0.01,"9,532,569.60","372,366.00",25.6,United States,NASDAQ,USD,1,--
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,"9,519,214.96",0.01,"9,519,214.96","1,583,896.00",6.01,United States,New York Stock Exchange Inc.,USD,1,--
GIC,GLOBAL INDUSTRIAL,Industrials,Equity,"9,516,415.32",0.01,"9,516,415.32","348,204.00",27.33,United States,New York Stock Exchange Inc.,USD,1,--
ERAS,ERASCA INC,Health Care,Equity,"9,481,808.00",0.01,"9,481,808.00","4,232,950.00",2.24,United States,NASDAQ,USD,1,--
BOW,BOWHEAD SPECIALTY HOLDINGS INC,Financials,Equity,"9,434,191.98",0.01,"9,434,191.98","376,314.00",25.07,United States,New York Stock Exchange Inc.,USD,1,--
CLNE,CLEAN ENERGY FUELS CORP,Energy,Equity,"9,420,987.52",0.01,"9,420,987.52","4,205,798.00",2.24,United States,NASDAQ,USD,1,--
EHAB,ENHABIT INC,Health Care,Equity,"9,410,016.45",0.01,"9,410,016.45","1,220,495.00",7.71,United States,New York Stock Exchange Inc.,USD,1,--
MTW,MANITOWOC INC,Industrials,Equity,"9,397,438.04",0.01,"9,397,438.04","836,071.00",11.24,United States,New York Stock Exchange Inc.,USD,1,--
KODK,EASTMAN KODAK,Information Technology,Equity,"9,370,781.55",0.01,"9,370,781.55","1,601,843.00",5.85,United States,New York Stock Exchange Inc.,USD,1,--
MFH,MERCURITY FINTECH HOLDING INC,Information Technology,Equity,"9,361,037.62",0.01,"9,361,037.62","758,593.00",12.34,China,NASDAQ,USD,1,--
BGS,B AND G FOODS INC,Consumer Staples,Equity,"9,353,607.68",0.01,"9,353,607.68","1,885,808.00",4.96,United States,New York Stock Exchange Inc.,USD,1,--
MLAB,MESA LABORATORIES INC,Health Care,Equity,"9,333,294.20",0.01,"9,333,294.20","124,660.00",74.87,United States,NASDAQ,USD,1,--
ORN,ORION GROUP INC,Industrials,Equity,"9,322,812.03",0.01,"9,322,812.03","906,007.00",10.29,United States,New York Stock Exchange Inc.,USD,1,--
WEAV,WEAVE COMMUNICATIONS INC,Information Technology,Equity,"9,312,125.22",0.01,"9,312,125.22","1,398,217.00",6.66,United States,New York Stock Exchange Inc.,USD,1,--
NFBK,NORTHFIELD BANCORP INC,Financials,Equity,"9,314,825.85",0.01,"9,314,825.85","932,415.00",9.99,United States,NASDAQ,USD,1,--
LTBR,LIGHTBRIDGE CORP,Energy,Equity,"9,283,649.55",0.01,"9,283,649.55","516,045.00",17.99,United States,NASDAQ,USD,1,--
HBCP,HOME BANCORP INC,Financials,Equity,"9,259,579.29",0.01,"9,259,579.29","173,303.00",53.43,United States,NASDAQ,USD,1,--
SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,Equity,"9,252,084.27",0.01,"9,252,084.27","1,062,237.00",8.71,United States,NASDAQ,USD,1,--
MBX,MBX BIOSCIENCES INC,Health Care,Equity,"9,216,219.02",0.01,"9,216,219.02","372,523.00",24.74,United States,NASDAQ,USD,1,--
TTAM,TITAN AMERICA SA,Materials,Equity,"9,179,768.83",0.01,"9,179,768.83","599,593.00",15.31,Belgium,New York Stock Exchange Inc.,USD,1,--
CGEM,CULLINAN THERAPEUTICS INC,Health Care,Equity,"9,160,349.10",0.01,"9,160,349.10","1,246,306.00",7.35,United States,NASDAQ,USD,1,--
DIN,DINE BRANDS GLOBAL INC,Consumer Discretionary,Equity,"9,128,700.92",0.01,"9,128,700.92","374,434.00",24.38,United States,New York Stock Exchange Inc.,USD,1,--
CAL,CALERES INC,Consumer Discretionary,Equity,"9,120,795.36",0.01,"9,120,795.36","826,159.00",11.04,United States,New York Stock Exchange Inc.,USD,1,--
CLFD,CLEARFIELD INC,Information Technology,Equity,"9,114,063.00",0.01,"9,114,063.00","278,292.00",32.75,United States,NASDAQ,USD,1,--
WTBA,WEST BANCORPORATION INC,Financials,Equity,"9,092,204.10",0.01,"9,092,204.10","423,090.00",21.49,United States,NASDAQ,USD,1,--
STKL,SUNOPTA INC,Consumer Staples,Equity,"9,095,051.66",0.01,"9,095,051.66","2,356,231.00",3.86,Canada,NASDAQ,USD,1,--
TROX,TRONOX HOLDINGS PLC,Materials,Equity,"9,090,488.54",0.01,"9,090,488.54","2,867,662.00",3.17,United States,New York Stock Exchange Inc.,USD,1,--
TWI,TITAN INTERNATIONAL INC,Industrials,Equity,"9,072,966.09",0.01,"9,072,966.09","1,176,779.00",7.71,United States,New York Stock Exchange Inc.,USD,1,--
CRNC,CERENCE INC,Information Technology,Equity,"9,066,367.14",0.01,"9,066,367.14","983,337.00",9.22,United States,NASDAQ,USD,1,--
SITC,SITE CENTERS CORP,Real Estate,Equity,"9,064,087.44",0.01,"9,064,087.44","1,265,934.00",7.16,United States,New York Stock Exchange Inc.,USD,1,--
SEMR,SEMRUSH HOLDINGS INC CLASS A,Information Technology,Equity,"9,047,478.98",0.01,"9,047,478.98","1,258,342.00",7.19,United States,New York Stock Exchange Inc.,USD,1,--
CWBC,COMMUNITY WEST BANCSHARES,Financials,Equity,"9,011,315.00",0.01,"9,011,315.00","420,500.00",21.43,United States,NASDAQ,USD,1,--
LENZ,LENZ THERAPEUTICS INC,Health Care,Equity,"8,979,013.12",0.01,"8,979,013.12","391,072.00",22.96,United States,NASDAQ,USD,1,--
WRLD,WORLD ACCEPTANCE CORP,Financials,Equity,"8,956,346.85",0.01,"8,956,346.85","68,805.00",130.17,United States,NASDAQ,USD,1,--
BBBY,BED BATH AND BEYOND INC,Consumer Discretionary,Equity,"8,934,478.80",0.01,"8,934,478.80","1,327,560.00",6.73,United States,New York Stock Exchange Inc.,USD,1,--
SOC,SABLE OFFSHORE CORP CLASS A,Energy,Equity,"8,919,916.72",0.01,"8,919,916.72","1,842,958.00",4.84,United States,New York Stock Exchange Inc.,USD,1,--
OIS,OIL STATES INTERNATIONAL INC,Energy,Equity,"8,913,024.64",0.01,"8,913,024.64","1,465,958.00",6.08,United States,New York Stock Exchange Inc.,USD,1,--
IDR,IDAHO STRATEGIC RESOURCES INC,Materials,Equity,"8,874,433.10",0.01,"8,874,433.10","307,606.00",28.85,United States,Nyse Mkt Llc,USD,1,--
XRX,XEROX HOLDINGS CORP,Information Technology,Equity,"8,840,300.77",0.01,"8,840,300.77","2,936,977.00",3.01,United States,NASDAQ,USD,1,--
MAMA,MAMAS CREATIONS INC,Consumer Staples,Equity,"8,843,488.56",0.01,"8,843,488.56","828,042.00",10.68,United States,NASDAQ,USD,1,--
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,Equity,"8,833,904.10",0.01,"8,833,904.10","695,583.00",12.7,United States,NASDAQ,USD,1,--
SRDX,SURMODICS INC,Health Care,Equity,"8,828,348.68",0.01,"8,828,348.68","334,154.00",26.42,United States,NASDAQ,USD,1,--
PSNL,PERSONALIS INC,Health Care,Equity,"8,778,359.97",0.01,"8,778,359.97","1,221,762.00",7.18,United States,NASDAQ,USD,1,--
BATRA,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,Equity,"8,754,614.72",0.01,"8,754,614.72","208,841.00",41.92,United States,NASDAQ,USD,1,--
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Consumer Discretionary,Equity,"8,755,442.01",0.01,"8,755,442.01","661,787.00",13.23,United States,NASDAQ,USD,1,--
AMBC,AMBAC FINANCIAL GROUP INC,Financials,Equity,"8,748,420.02",0.01,"8,748,420.02","1,069,489.00",8.18,United States,New York Stock Exchange Inc.,USD,1,--
CVGW,CALAVO GROWERS INC,Consumer Staples,Equity,"8,734,804.77",0.01,"8,734,804.77","400,863.00",21.79,United States,NASDAQ,USD,1,--
TLS,TELOS CORPORATION CORP,Information Technology,Equity,"8,737,086.88",0.01,"8,737,086.88","1,331,873.00",6.56,United States,NASDAQ,USD,1,--
OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Equity,"8,706,989.20",0.01,"8,706,989.20","433,615.00",20.08,United States,New York Stock Exchange Inc.,USD,1,--
VSTM,VERASTEM INC,Health Care,Equity,"8,652,938.45",0.01,"8,652,938.45","1,091,165.00",7.93,United States,NASDAQ,USD,1,--
MGTX,MEIRAGTX HOLDINGS PLC,Health Care,Equity,"8,645,328.62",0.01,"8,645,328.62","1,027,982.00",8.41,United States,NASDAQ,USD,1,--
SFST,SOUTHERN FIRST BANCSHARES INC,Financials,Equity,"8,648,644.77",0.01,"8,648,644.77","194,921.00",44.37,United States,NASDAQ,USD,1,--
MGPI,MGP INGREDIENTS INC,Consumer Staples,Equity,"8,638,494.66",0.01,"8,638,494.66","348,186.00",24.81,United States,NASDAQ,USD,1,--
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,Equity,"8,640,731.22",0.01,"8,640,731.22","65,769.00",131.38,United States,NASDAQ,USD,1,--
RBB,RBB BANCORP,Financials,Equity,"8,599,292.48",0.01,"8,599,292.48","455,471.00",18.88,United States,NASDAQ,USD,1,--
UNTY,UNITY BANCORP INC,Financials,Equity,"8,565,993.63",0.01,"8,565,993.63","189,639.00",45.17,United States,NASDAQ,USD,1,--
MCS,THE MARCUS CORP,Communication,Equity,"8,566,063.90",0.01,"8,566,063.90","567,289.00",15.1,United States,New York Stock Exchange Inc.,USD,1,--
NXDR,NEXTDOOR HOLDINGS INC CLASS A,Communication,Equity,"8,558,138.78",0.01,"8,558,138.78","5,124,634.00",1.67,United States,New York Stock Exchange Inc.,USD,1,--
WLFC,WILLIS LEASE FINANCE CORP,Industrials,Equity,"8,560,113.45",0.01,"8,560,113.45","69,195.00",123.71,United States,NASDAQ,USD,1,--
PSFE,PAYSAFE LTD,Financials,Equity,"8,526,262.84",0.01,"8,526,262.84","829,403.00",10.28,United States,New York Stock Exchange Inc.,USD,1,--
NAGE,NIAGEN BIOSCIENCE INC,Health Care,Equity,"8,515,716.00",0.01,"8,515,716.00","1,290,260.00",6.6,United States,NASDAQ,USD,1,--
